,,□,その他専門店［医薬品］（営業担当）,来客数の動き,・ドラッグストアという性格上、生活必需品は売れているが、単価が下がっている。販売量を増やすため、価格を下げていることも要因の一つである。来客数は３～５％の減少があった後、維持し続けている。,,
,,□,高級レストラン（スタッフ）,販売量の動き,・年始は、２日、３日が良く１週間の売上は過去５年で最高となった。個人利用の手ごたえを久しぶりに感じる。新年会などの団体利用は例年並みに獲得できた。,,
,,□,一般レストラン（スタッフ）,来客数の動き,・年末年始休暇が短かったことと降雪の影響もあり、年始をバーゲンの買物や近場で過ごした人が多かったので、正月は好調であった。その後は降雪などの影響もありディナータイムは落ち込んだが、ランチタイムを見る限りは概ね前月と変わらない。,,
,,□,スナック（経営者）,来客数の動き,・悪かった前年よりも売上は１割程度更に減少し、ゼロという日もある。悪天候の影響と金が回っていないという声がある。一部中小工場経営者の会話からは、先々の不安感と警戒感が伝わってくる。,,
,,□,観光型旅館（経営者）,販売量の動き,・宿泊人数は前年を上回っているが、１人当たりの消費単価が低く、売上では若干前年を下回っている。,,
,,□,都市型ホテル（スタッフ）,来客数の動き,・レストランと宿泊利用客数の減少が続いている。月末の雪害によるレストラン利用者数の減少もあり厳しい状況となった。,,
,,□,都市型ホテル（スタッフ）,販売量の動き,・４月以降前年を上回る売上を確保しており、今月も同様の動きをしている。,,
,,□,タクシー運転手,販売量の動き,・大雪のためタクシー利用客が多くなっている。,,
,,□,通信会社（役員）,販売量の動き,・地上アナログ放送終了の６か月前となり、テレビ契約のデジタル移行は引き続き高水準で推移している。ただし、インターネット契約は競合が一段と厳しくなっており、増加の勢いは鈍化傾向にある。,,
,,□,通信会社（営業担当）,販売量の動き,・スマートフォンが人気で売れてはいるが、在庫入荷が伴っていない。さらに全くの新規の客として売れているのではなく、普通の携帯電話を買うつもりの客が、スマートフォンに流れているのが目立つので、在庫がない分すぐ売ることができないことを考えると実際の販売台数拡大にはあまりつながっていない。,,
,,□,美容室（経営者）,来客数の動き,・来客数が前年比で１割減少と大きく落ち込んでいる。来店サイクルの長期化が原因と分析している。,,
,,□,住宅販売会社（従業員）,販売量の動き,・受注数に波があり安定しない。,,
,,□,住宅販売会社（従業員）,お客様の様子,・新築住宅を建築する際に、以前ほど住宅エコポイントの話がなくなり、客の動きに勢いを感じない。,,
,,▲,商店街（代表者）,来客数の動き,・降雪と低温のため、街へ出てくる客数が２割程度減少している。,,
,,▲,商店街（代表者）,来客数の動き,・セールも一段落して閑散期なのだが、連日の降雪のためより客足が鈍っている。,,
,,▲,商店街（代表者）,来客数の動き,・正月の初売りは百貨店を始め久しぶりの人出に恵まれたが、それも一段落するとまた人出が減った。お金を使わないよう、とにかく出歩かない、という話をよく耳にする。,,
,,▲,一般小売店［書籍］（従業員）,来客数の動き,・来客数、売上とも減少傾向が続いている。消費マインドの落ち込みは明らかであり、財布のひもは固い。,,
,,▲,百貨店（営業担当）,お客様の様子,・上旬は、初売り、セール品の動きは非常に良く、福袋をまとめ買いをする人も見られ、購買単価が上がった。しかし、下旬は降雪により来客数が大幅に減少した。一時的であろうが、消費回復の芽が摘まれたようである。,,
,,▲,スーパー（店長）,お客様の様子,・12月はクリスマス・迎春需要でハレの日商材が好調に推移したが、１月に入り急激に商品動向が鈍化している。根底にあるのは買い控え意識であり、日常品中心に価格を意識しながらの最低限度の購買動向である。,,
,,▲,スーパー（店長）,来客数の動き,・前年末から来客数が減少しているため、売上に影響している。,,
,,▲,衣料品専門店（経営者）,それ以外,・初売りは比較的天候に恵まれ順調であったが、中下旬は大雪のため来客数が大幅に減少した。,,
,,▲,乗用車販売店（経理担当）,販売量の動き,・乗用車の販売量は前月同様に減少傾向にあり、前年同月比約40％の減少である。,,
,,▲,住関連専門店（店長）,来客数の動き,・初売りまでは来客数の動きも良かったが、それ以後はかなり鈍くなっている。,,
,,▲,観光型旅館（スタッフ）,来客数の動き,・総売上は前年同月比100％、宿泊人数は同103％、宿泊単価は同98％となった。日帰り、婚礼のマイナス分を宿泊部門で補っている。宿泊部門は宿泊単価を下げた結果人数が確保されている。,,
,,▲,通信会社（職員）,お客様の様子,・客の動きは依然として消極的であり、中間層の弱含み感がより広まっていると感じる。,,
,,▲,その他レジャー施設（職員）,お客様の様子,・入会動機の一つである新年を迎えたにもかかわらず入会者が増加しない。,,
,,▲,住宅販売会社（従業員）,単価の動き,・一部主要資材の価格高騰が利益を圧迫している。販売単価も月を追って低下している。,,
,,×,商店街（代表者）,来客数の動き,・初売り、セールと上旬は人出があり順調に推移したものの、中旬から下旬にかけて毎週末の大雪でかなり人通りが減っている。また隣県からの来客が極端に少なかった。,,
,,×,一般小売店［鮮魚］（従業員）,販売量の動き,・例年１月はそれほど忙しくはないが、今年は例年以上に静かである。毎日雪が降り、寒い日ばかりなのも影響しているのかもしれない。,,
,,×,家電量販店（店長）,販売量の動き,・家電エコポイント縮小前に前倒しで販売したテレビ、冷蔵庫、エアコンの売上が落ちている。,,
,,×,その他専門店［酒］（経営者）,来客数の動き,・客の購買力がない。商品が動かないばかりか来客数も少ない。,,
,,×,テーマパーク（職員）,来客数の動き,・１月は降雪が多く、団体の客はもちろんグループ・個人のフリー客の来館者数は減少し、全体で前年同月比１割以上下回っている。また、消費単価も前年同月と比較すると下回っており、天候の悪化による来客数の減少が一番大きな要因である。,,
"企業
動向
関連

(北陸)",,◎,－,－,－,,
,,○,化学工業（総務担当）,受注量や販売量の動き,・発注量が増える予定の連絡をもらった受注先もあり、良くなる方向に向かっている。,,
,,○,一般機械器具製造業（総務担当）,受注量や販売量の動き,・機械受注が増えてきた。またサービスコールも増えており客先の機械が稼動をしている。,,
,,○,金融業（融資担当）,取引先の様子,・機械製造業における受注や百貨店売上などで前年実績を上回るようになってきた。,,
,,○,税理士（所長）,受注量や販売量の動き,・取引先の製造業での生産量は、年度末要因のほか、大手企業が海外に設備投資をしているため、部品を作る製造ラインなど製造設備関係の受注、工作機械などを中心に裾野の需要が広がっている。ただし、価格が厳しいので出荷量は増加しているが、デフレ傾向で売上の伸び率とは一致しない。,,
,,□,食料品製造業（企画担当）,受注価格や販売価格の動き,・価格だけでなく販売量に関しても３か月前と同水準で前年を下回っている月が続いている。,,
,,□,繊維工業（経営者）,受注量や販売量の動き,・分野別にばらつきがあり、全ての受注が堅調というわけでない。スポーツ関連・自動車関連については堅調に推移している。,,
,,□,繊維工業（経営者）,受注量や販売量の動き,・非衣料の車両のシート関連は全体では横ばいであり、車種によっては小ロット化している。先行き国内の需要は厳しい。衣料はスポーツ衣料で夏物が忙しくなっている。,,
,,□,プラスチック製品製造業（企画担当）,受注量や販売量の動き,・少し動きだしたと言われているが、まだまだ従来の量には及ばず、受注量は変わらない状況が続いている。,,
,,□,精密機械器具製造業（経営者）,取引先の様子,・生産地全体の受注量はかなり落ち込んでいると思われるが、ある程度淘汰され、生産能力を縮小した現段階では、現存のメーカーはそれなりの受注量を抱えて操業しているようである。,,
,,□,不動産業（経営者）,受注量や販売量の動き,・不動産業界では法人企業、個人営業どちらもいい話が出ない状況が続いている。,,
,,□,新聞販売店［広告］（従業員）,受注量や販売量の動き,・折込枚数は前年同月を上回っているが、売上では横ばいである。チラシのサイズ縮小が続いている。,,
,,□,司法書士,取引先の様子,・破産や多重債務の相談は減少しているが、過払い金返還請求で勝訴判決を得ても、貸金業者の廃業で払ってもらえない事案が多い。,,
,,▲,電気機械器具製造業（経理担当）,受注量や販売量の動き,・12月末より受注がかなり落ち込んでいる。一部スマートフォン関係の部品で好調なユーザーもいるが、総じて悪くなっている状況である。,,
,,▲,輸送業（配車担当）,取引先の様子,・エコカー補助金の終了、家電エコポイントの縮小に伴い、荷物の動きが悪くなった。また、ここへ来て燃料費などの高騰も加わり、今後もますます悪くなる。,,
,,×,建設業（経営者）,受注量や販売量の動き,・手持ち工事がほとんど無いにもかかわらず、１月中旬からの降雪のために、工事現場を除雪してもまた降られ、出来高が上がらなかった。そこへきて下旬の大雪による除雪作業で作業員の人件費をまかなっている状況である。,,
,,×,建設業（総務担当）,受注価格や販売価格の動き,・発注工事量の減少が続き、受注価格競争が激しさを増すばかりで、採算を度外視した入札・見積が常態化してきた。,,
"雇用
関連

(北陸)",,◎,－,－,－,,
,,○,新聞社［求人広告］（担当者）,求人数の動き,・求人広告の売上は、前年同月と比較し約１割増加している。,,
,,○,職業安定所（職員）,求職者数の動き,・２か月連続で新規求職者数が減少し、新規求人数が増加していることから、３か月前と比較し改善している。,,
,,□,人材派遣会社（役員）,求人数の動き,・新卒採用を考えていない企業より、紹介予定派遣・有料紹介など将来正社員への切替を考えた求人が少し増加してきた。ただ、全体的な需要数は依然として伸びない。,,
,,□,人材派遣会社（社員）,求人数の動き,・条件的にハードルが高い求人が増えつつあるが、スタッフのミスマッチもあり、全体として求人はなかなか増えない。,,
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人数は前月よりは良くなったが、３か月前とはあまり差がない。,,
,,□,職業安定所（職員）,雇用形態の様子,・正社員での就職件数は、全体の約４割と横ばい状態が続いている。,,
,,□,民間職業紹介機関（経営者）,求人数の動き,・医療・介護関係の求人は多いが、製造関係の求人は少なく派遣依頼もない。欠員補充の求人にとどまっている。,,
,,□,学校［大学］（就職担当）,求人数の動き,・新規求人数は前年比でほとんど変わっていない。,,
,,▲,－,－,－,,
,,×,－,－,－,,
,,,,,,,
　７．近畿（地域別調査機関：りそな総合研究所（株））,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(近畿)",,◎,＊,＊,＊,,
,,○,一般小売店［時計］（経営者）,販売量の動き,・客単価は高くないものの、年明けからコンスタントに客が出入りしている。地元密着型の店舗で年配客が多く、年賀状を出した効果もあり、新年のあいさつを兼ねた来店が増えている。,,
,,○,百貨店（売場主任）,単価の動き,・定価販売、セール共に客単価の上昇がみられる。同質化の進んでいる低価格品が苦戦するなかで、独自性や品質など、客に伝わる価値を持った商品が支持されている。,,
,,○,百貨店（売場主任）,お客様の様子,・売上が前年を上回るショップ、アイテムが増えており、バーゲン時期ではあるが比較的高額な商品の動きが良い。客は低額品の購入に飽きており、自分の気に入った商品を購入し始めている。ただし、依然としてまとめ買いがあまり増えておらず、大きく上向いているとは言い難い。,,
,,○,百貨店（売場主任）,単価の動き,・紳士衣料、特選品関連は依然として動きが悪いものの、婦人衣料は前年を上回る動きとなっている。購入客数は前年を下回っているが、客単価は前年を上回る傾向が続いているため、売上は前年の実績に近づきつつある。,,
,,○,百貨店（企画担当）,販売量の動き,・来客数は減少しているものの、気温の低下で前年よりも防寒用品の動きは良い。,,
,,○,百貨店（店長）,販売量の動き,・この寒さで重衣料関係の動きが良く、前年に買っていない客が購入している感がある。,,
,,○,百貨店（婦人服）,販売量の動き,・婦人服を中心に衣料品が好調となっている。年末からの寒波により防寒衣料を中心に好調を維持している。,,
,,○,百貨店（売場担当）,お客様の様子,・年明け以降、クリアランスセールを中心に売上が前年比２～３％増と好調である。客の購買意欲も高まっており、よほど良い物があれば購入するという姿勢から、目当ての商品を探しに来店するという姿勢に変化している。また、「はれ」の日に着る商品についても、気に入った物を早くから探し始めるなど、客の買物姿勢に変化が出始めている。,,
,,○,スーパー（店長）,販売量の動き,・気温の低下に伴って衣料品が堅調に売れており、久しぶりに来客数、販売点数が前年を10％上回っている。年始に福袋がヒットしたほか、機能性下着などの好調が要因となっている。,,
,,○,スーパー（店長）,販売量の動き,・前年よりも雨が少なく、寒さも厳しいため、衣料品や日用品の売上が伸びている。食料品も少し回復傾向にあるなど、全体的に良くなっている。,,
,,○,コンビニ（広告担当）,単価の動き,・たばこの価格改定による影響でまだ全体的には良くないものの、キャンペーンや高額品の好調によって、来客数よりも客単価の改善が進んでいる。,,
,,○,住関連専門店（店員）,販売量の動き,・学習机の売上は前年を下回っているが、期間限定の割引サービスを実施した際は、見込客の情報件数が前年を上回る結果となっている。,,
,,○,一般レストラン（経理担当）,単価の動き,・普段は節約するが、お金を使う時には思い切って使うなど、緩急のはっきりした消費となりつつある。,,
,,○,旅行代理店（広報担当）,お客様の様子,・当月出発プランの申込が伸びており、特にファミリー層が少しずつ動き出している。１～３月は３連休が続くため、客の気持ちが旅行へ向かいやすくなっている。,,
,,○,タクシー運転手,単価の動き,・月前半はあいさつ回りでの利用が増えたほか、月後半には地方からの客が多かったため、久しぶりに客単価が上がっている。,,
,,○,住宅販売会社（従業員）,競争相手の様子,・これまで郊外案件はマンションデベロッパーに敬遠されていたが、先日行われた入札には15社が参加するなど、各社が用地取得を強化し始めている。,,
,,○,その他住宅［情報誌］（編集者）,お客様の様子,・新築マンション市場では大手デベロッパーによる寡占化が進んでいたが、ここへきて中小企業による着工、販売の動きが出てきている。金融機関の融資も下り始めているなど、少し明るさが出てきている。,,
,,□,商店街（代表者）,お客様の様子,・前月に始めた毎週土曜日のイベントが定着し、今月も週末の来客数が増えているため、売上が維持できている。,,
,,□,商店街（代表者）,販売量の動き,・成人の日まではバーゲンセールもあり、売上は前年並みを維持できていたが、それ以降はかなり悪い。,,
,,□,一般小売店［衣服］（経営者）,販売量の動き,・次々に大きな寒波が到来しているが、防寒コート類の売行きが思うように伸びてこない。高額品、値ごろ品共に前年よりも若干良い程度で、前月の落ち込みをカバーするまでには至らない。,,
,,□,一般小売店［菓子］（経営企画担当）,販売量の動き,・10月と１月の売上前年比を、各地区別に上位５店舗の平均でみると、関西は10月が94.7％で、１月が95.0％となっている。安定しつつあるが前年を下回っており、水準としては良くない。,,
,,□,一般小売店［鮮魚］（営業担当）,販売量の動き,・全体的に販売量は微増となっているが、売上は横ばいのままである。売れているのは、サービス品や低価格品が中心となっている。,,
,,□,一般小売店［精肉］（管理担当）,お客様の様子,・クリスマスから年末にかけての動きは良かったが、年明け以降は急ブレーキを掛けたように動きが止まっている。客の間では、何か動く材料があれば動き、何もなければ全く動かない傾向が極端になっている。,,
,,□,一般小売店［菓子］（経営者）,来客数の動き,・今月の売上は芳しくないなど、客が年末年始にお金を使い果たした様子が表れている。,,
,,□,一般小売店［衣服］（経営者）,来客数の動き,・今月になって商店街への来客数が減少している。,,
,,□,一般小売店［衣服］（経営者）,販売量の動き,・冬物衣料の売行きが非常に悪く、消費者の様子をみても購買意欲が低い。景気の回復感がいつになれば末端まで出てくるのか、非常に不安である。,,
,,□,一般小売店［野菜］（店長）,お客様の様子,・取引先からは全く良い話が聞かれず、動きもかなり悪い。,,
,,□,一般小売店［雑貨］（店長）,販売量の動き,・タスポ導入で売上が激減した後、たばこ増税で２回目の激減となっている。最近の健康ブームでたばこをやめる人も増えており、売上が激減したまま横ばいで推移している。,,
,,□,一般小売店［カメラ］（販売担当）,お客様の様子,・正月の初詣など外出の機会が多かったにもかかわらず、期待外れに終わっている。,,
,,□,百貨店（売場主任）,販売量の動き,・初売りやセールのあった１週間は非常に盛り上がったものの、成人の日以降は厳冬の影響もあり、来客数や販売量が急激に悪化している。セールも防寒商材以外は売上が鈍化している。,,
,,□,百貨店（売場主任）,単価の動き,・店舗のリニューアル後、売上は前年比で10％の伸びが続いているが、目標には届いていない。来客数は増えているものの、客単価が落ちている。,,
,,□,百貨店（営業担当）,お客様の様子,・年始の福袋商戦は前年以上に盛り上がったが、それ以降は通常商品の購買意欲がみられない。,,
,,□,百貨店（サービス担当）,お客様の様子,・今月はお歳暮の解体セールや物産展、寒波による衣料品の好調など、売上は前月に続いて前年の水準を確保できそうな状況である。,,
,,□,スーパー（経営者）,お客様の様子,・競合店が多いため、客がチラシを見て目まぐるしく動いている。,,
,,□,スーパー（店長）,来客数の動き,・気温の低下で季節商材の衣料品や布団などは好調に動いているが、客単価の低下が続いている。全体としては、来客数が前年比で101％、客単価が99％となり、売上は前年並みとなっている。,,
,,□,スーパー（店長）,販売量の動き,・厳冬で防寒衣料を中心に衣料品の動きは良いものの、食料品は競争の激化で単価が低下している。また、年明けは買上数量も減少するなど、全体ではやや悪い状況が続いている。,,
,,□,スーパー（店長）,来客数の動き,・大きな変動はないものの、年末年始の降雪、積雪による来客数の減少や、エコポイント制度の縮小などでやや悪化している。一方、食品や生活雑貨といった生活必需品は堅調な動きとなっている。,,
,,□,スーパー（企画担当）,単価の動き,・来客数は前年比で93％、売上は90％と減少傾向に変化はなく、客単価や客１人当たりの買上点数も低い水準で安定している。,,
,,□,スーパー（経理担当）,販売量の動き,・気温の低下で衣料品の動きが良いほか、天候が安定していたこともあって売上は堅調となっている。,,
,,□,スーパー（広報担当）,販売量の動き,・エコポイント制度などの追い風はなくなったが、気温が低めで推移しているため、防寒服などの衣料品が好調である。,,
,,□,スーパー（販売担当）,競争相手の様子,・競合他社はクーポンを配ったり、曜日によって特典を用意したりと、少しでも来客数が増えるような仕掛けを行っている。,,
,,□,スーパー（社員）,来客数の動き,・年末年始の来客状況は比較的堅調となったほか、販促イベントを行った際の客の動きも活発である。ただし、通常の営業日は来客数が前年よりも減少している。,,
,,□,スーパー（企画）,お客様の様子,・前月に続いて既存店の売上は微増であり、悪い状況ではないものの、今後大きく伸びるほどの要素はない。客の間では、衣食住のうち食品ぐらいは少しぜいたくしたいといった傾向が強まっている。,,
,,□,コンビニ（経営者）,単価の動き,・一部の商品では値引き販売を常時行っているが、その分は客単価が下がってしまう。その反面、来客数は微増にとどまるため、売上はほとんど変わらない。,,
,,□,コンビニ（経営者）,来客数の動き,・近隣で空きビル、空き地の再開発によるマンション建設が始まったため、工事関係者の来店が増えている。,,
,,□,コンビニ（店長）,競争相手の様子,・競合店が改装を機にたばこを売るようになり、オープンセールを行っている。たばこの値上げ以降、金額ベースでは何とか前年を上回りつつあったが、今月は売上が伸びていない。,,
,,□,コンビニ（店長）,来客数の動き,・来客数が前年比で1.5％増となったものの、客単価が落ちているため、売上は3.5％の減少となっている。,,
,,□,コンビニ（店員）,単価の動き,・今月は意外に弁当の売上が伸びており、寒かった影響でカップめんもよく売れている。,,
,,□,乗用車販売店（経営者）,お客様の様子,・新車、中古車購入の引き合いが前年の９月から急激に減っている。エコカー補助金の終了が原因だと考えていたが、むしろ景気全体の低迷による消費の落ち込みが原因といった感がある。,,
,,□,乗用車販売店（経営者）,来客数の動き,・前年は１店舗当たりの来客数が56.3人であったが、今月は32.0人となっている。キャンペーンを行っても売上が伸びていない。,,
,,□,乗用車販売店（営業担当）,来客数の動き,・エコカー補助金が終了し、世間ではさほど販売状況に変化がないと思われているが、回復の勢いは今一つである。,,
,,□,住関連専門店（店長）,販売量の動き,・セールを長期間行ったが、期待に反してリピートで購入する客は少なく、売上は意外に伸びていない。,,
,,□,その他専門店［食品］（経営者）,販売量の動き,・販売量は前年と同じ水準となっている。,,
,,□,一般レストラン（スタッフ）,来客数の動き,・前年にテレビで取り上げられた影響が続いている。放映当初の驚異的な伸びは収まったものの、前年比が100％で推移しているなど業況に変化はない。,,
,,□,一般レストラン（スタッフ）,来客数の動き,・年末に価格を下げたことで、来客数が伸びてきている。,,
,,□,一般レストラン（店員）,来客数の動き,・店のサービス向上により、来客数は顕著に増えている。,,
,,□,観光型ホテル（経営者）,販売量の動き,・今年の正月は日並びが良くなかったため、売上が例年の水準を下回っている。また、月全体としても来客数はある程度確保できたものの、宿泊単価や付帯売上の低下で販売量は計画を大きく下回っている。,,
,,□,観光型旅館（経営者）,単価の動き,・当地域は雪があまり積もらないが、年末年始と今月中旬の週末に降ったため、客足が遠のいている。飲食関係や売店の販売単価は前年並みで、２、３か月前とも同じ水準となっている。,,
,,□,観光型旅館（団体役員）,単価の動き,・宿泊人員や総売上、総宿泊料、宿泊単価、付帯消費の単価は、前年と比較してほぼ横ばいか微減となっている。,,
,,□,都市型ホテル（支配人）,単価の動き,・忘年会や新年会といった宴会の客単価が以前よりも下がっている。ここ２～３か月は来客数が増えつつあるものの、販売量には増加がみられない。,,
,,□,都市型ホテル（総務担当）,単価の動き,・前月は来客数が増加したものの、一時的な動きにとどまる。販売単価も依然として低迷している。,,
,,□,旅行代理店（経営者）,販売量の動き,・悪かった前年に比べれば105％程度と増えているが、２年前比では95％という傾向が続いている。,,
,,□,タクシー運転手,競争相手の様子,・周辺企業の就業時間がかなり早くなっており、帰り支度をした人波があっという間になくなる。,,
,,□,通信会社（経営者）,お客様の様子,・建設業を中心とした取引先の状況は悪いままである。,,
,,□,通信会社（経営者）,お客様の様子,・スマートフォンが人気を集めているが、人気機種は在庫不足となっている。,,
,,□,通信会社（社員）,来客数の動き,・例年に比べて申込数は増えているが、営業マンを増やした結果であり、目立って景気が良くなった感はない。,,
,,□,通信会社（企画担当）,お客様の様子,・客の状況をみても、悪くはなっていない。,,
,,□,パチンコ店（店員）,競争相手の様子,・空席の目立つ店が増えている。,,
,,□,競輪場（職員）,販売量の動き,・正月で期待していたが、前月より少しは良いものの、前年よりも売上は悪い。,,
,,□,その他レジャー施設［飲食・物販系滞在型施設］（企画担当）,来客数の動き,・気候の影響もあるが、来客数が伸びていない。,,
,,□,美容室（店長）,来客数の動き,・働きに出る客が増えて予約が入りにくくなっているが、来客数は前年並みを保っている。,,
,,□,その他サービス［学習塾］（経営者）,来客数の動き,・生徒の数に大きな動きはない。,,
,,□,その他サービス［ビデオ・ＣＤレンタル］（エリア担当）,販売量の動き,・前月のＤＶＤレンタルは、韓国ドラマやシニア層が好む旧作品の投入で前年を上回ったものの、今月は少し様子見の動きがみられる。,,
,,□,住宅販売会社（経営者）,販売量の動き,・相変わらず低予算の客が多く、数も減ってきている。,,
,,□,住宅販売会社（従業員）,それ以外,・企業業績の回復が、消費の元となる給与の増加につながっていない。,,
,,□,住宅販売会社（総務担当）,販売量の動き,・首都圏に比べて近畿は不動産市場の回復が遅い。来客数、１棟当たりの単価共に悪化気味で、全体的には現状維持の状態である。,,
,,□,その他住宅投資の動向を把握できる者［不動産仲介］（経営者）,それ以外,・一部では売上の増加といった声も聞かれるなど、不動産業界は少し価格の上昇傾向が進んでいるものの、それは明確な差別化が行われた物件に限られている。,,
,,□,その他住宅［展示場］（従業員）,来客数の動き,・今月の住宅展示場の来場者は、ほぼ前年並みで悪くない。,,
,,▲,一般小売店［事務用品］（経営者）,お客様の様子,・新年を迎えて、例年であれば年度末に向けた様々な商談が出てくるが、前年に比べて客の間にその雰囲気がない。,,
,,▲,一般小売店［珈琲］（経営者）,それ以外,・海外で原料価格の相場が高騰しているため、コストが上がっている。販売価格に転嫁できなければ減益となる。,,
,,▲,百貨店（企画担当）,お客様の様子,・厳しい寒さにより、本来はこの時期に動き始める春物商材が不調である。,,
,,▲,衣料品専門店（経営者）,それ以外,・商店街ではコピー商品を扱うような店が増えており、前月には当社の前に出店した。看板も出さずに破格の値段で販売しており、週末には多くの客でにぎわうため、当社を含めた古くからの店では来客数が落ち込んでいる。客は前年末から価格の安さのみで動いている。,,
,,▲,衣料品専門店（経営者）,単価の動き,・今月はセールを行っても高額品が売れず、特価品が売れるような状況であったため、客単価が低下している。,,
,,▲,衣料品専門店（販売担当）,競争相手の様子,・同業他社の廃業が増えている。,,
,,▲,家電量販店（店長）,単価の動き,・これまでエコポイント制度の追い風を受けていたテレビ、エアコン、冷蔵庫の売上は前年比が70％を下回っている。客との会話でも、エコポイント制度は既に終了した感がある。,,
,,▲,乗用車販売店（経営者）,販売量の動き,・年始早々から客足が悪く、社会全体の雰囲気も悪い。,,
,,▲,乗用車販売店（営業担当）,お客様の様子,・９月の決算セールやエコカー補助金が終わって、今すぐに購入に踏み切る客が少ない。,,
,,▲,高級レストラン（スタッフ）,来客数の動き,・今月に入り、来客数は目に見えて落ち込んでいる。,,
,,▲,一般レストラン（経営者）,来客数の動き,・年末年始が過ぎて客の財布のひもが固くなったほか、寒さが更に厳しくなったことで客の動きが鈍い。,,
,,▲,一般レストラン（経営者）,来客数の動き,・この寒さで夜間の来客数がかなり減り、近隣の大型ショッピングセンターや近くの商店街では人通りがほとんどなくなっている。,,
,,▲,スナック（経営者）,来客数の動き,・今月は気候の影響もあり、予想したほど客足は伸びていない。,,
,,▲,その他飲食［コーヒーショップ］（店長）,来客数の動き,・来客数の減少により業績の悪化傾向から抜け出せない。消費者が日常的な出費を抑えている感がある。,,
,,▲,都市型ホテル（スタッフ）,来客数の動き,・宿泊の売上は前年比でマイナスが続いており、脱出の気配すらない。予約も旅行代理店経由、Ｗｅｂ経由共にマイナスで、特に首都圏からの予約が減っている。法人による新年会も、経費削減や不況に伴う対外的な配慮で開催中止が増え、近年にない大幅な落ち込みとなっている。ただし、レストランの個人客による利用は順調で、辛うじて前年の水準を維持している。,,
,,▲,都市型ホテル（マネージャー）,来客数の動き,・宿泊部門は、外国人旅行客や国内のビジネス、観光の全てで低調となり、客単価も低下傾向にある。宴会、食堂は前年並みの推移となっているが、目標とは大きな差が出始めている。,,
,,▲,タクシー運転手,来客数の動き,・駅や一定の場所での待ち時間が長くなっており、乗客の見当たらない状況が続いている。,,
,,▲,タクシー運転手,お客様の様子,・寒い朝でも足代わりに使う客がいない。,,
,,▲,タクシー会社（経営者）,お客様の様子,・客の節約志向が鮮明になっており、特に交通費の節約が進んでいる。健康志向の高まりでウォーキングや自転車の利用が増えているほか、公共交通機関の利用も多くなっている。,,
,,▲,その他レジャー施設［イベントホール］（職員）,来客数の動き,・イベントの開催数にあまり変化はないが、若年層を対象とした催し以外はチケットの販売数が減りつつある。,,
,,▲,住宅販売会社（経営者）,販売量の動き,・正月明けでまだ市場が活発には動いていないが、他社との情報交換を含めて判断しても、取扱量が顕著に落ち込んでいる。,,
,,▲,住宅販売会社（従業員）,販売量の動き,・南大阪地域ではマンションや戸建住宅の売却物件ばかりが増えている。住宅ローンの貸し渋りが購入者の動きに影響を与えている感もある。また、ニュータウンでは空き家や更地が目立ち始めている。,,
,,×,一般小売店［花］（店長）,お客様の様子,・客の間では買い控えが広がっており、無駄遣いしないという姿勢が顕著である。,,
,,×,百貨店（営業担当）,お客様の様子,・年始の福袋やクリアランスの売上は例年並みであったが、４日以降は寒さの影響で優良な固定客の来店が極端に減っている。宝飾品や美術品などにも興味を示さず、訪問しても鍋物などの食品しか買上がない。,,
,,×,スーパー（経営者）,来客数の動き,・年明け以降、来客数が落ちている。各社が似通った販促攻勢を行っている結果、価格で動く客が分散している。その反面、価格よりも品質にこだわる客の買上にはあまり変化がない。,,
,,×,家電量販店（経営者）,販売量の動き,・エコポイント制度の変更後はテレビの販売量が減少し、売上全体を押し下げている。,,
,,×,その他専門店［宝飾品］（販売担当）,販売量の動き,・年明け以降は商品の動きが悪く、催事での客の購買意欲も感じられない。,,
,,×,観光型旅館（経営者）,それ以外,・天候、特に雪の影響で客が外出しない状態となっている。,,
,,×,ゴルフ場（経営者）,それ以外,・前年の大晦日から断続的な寒波で営業できない日が極端に増えているほか、２、３月の予約も前年に比べて大きく落ち込んでいる。,,
"企業
動向
関連

(近畿)",,◎,金属製品製造業（営業担当）,受注量や販売量の動き,・住宅向けの製品が好調に動いている。,,
,,○,化学工業（企画担当）,受注量や販売量の動き,・巣ごもり消費が定着化し、年末のクリスマスケーキといった家庭内での消費が堅調であったため、販売量は目標を達成した。スーパーでの売上も底を打った感がある。,,
,,○,化学工業（管理担当）,受注量や販売量の動き,・前月に比べて販売量が少し伸びている。,,
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・経済環境は相変わらず厳しいものの、今月は大型の受注が突然決まった。このようなスポット的な受注が入るのも、好況の予兆である。,,
,,○,電気機械器具製造業（営業担当）,受注量や販売量の動き,・わずかであるが、取引先からの発注量が増えている。,,
,,○,建設業（経営者）,受注量や販売量の動き,・前年の後半から受注や問い合わせが堅調に増えている。まだ例年並みではないものの、やや良くなりつつある。,,
,,○,広告代理店（営業担当）,受注価格や販売価格の動き,・今月に入って、広告の受注が紙媒体、Ｗｅｂ媒体共に前月を上回っているほか、前年よりも良くなっている。,,
