,,□,旅行代理店（経営者）,販売量の動き,・11月は年末年始の予約が入る時期であるが、現状ではあまり入らず、景気はあまり良くない。,,
,,□,旅行代理店（経営者）,お客様の様子,・年末年始の休み期間が短く、客の動きが悪い。国内旅行は、年末の問い合わせが増えており、かに・ふぐやイルミネーション企画への引き合いが多い。,,
,,□,タクシー運転手,お客様の様子,・11月は祝日が２度あり、結婚式等の客はあっても、祝日の夜等は客足の減少を心配したが、後半になって忘年会等の動きもあり、前年並みの売上となっている。,,
,,□,タクシー運転手,来客数の動き,・この２～３年、繁華街の人出が少なく、売上につながらない。,,
,,□,通信会社（営業担当）,お客様の様子,・付加価値分に追加の金を払うよりも、少しでも節約しようという傾向が続いている。,,
,,□,通信会社（サービス担当）,販売量の動き,・新規申込が増加しているが、解約件数も増加している。アナログ回線の解約は、新規契約の件数をはるかに上回っている。,,
,,□,テーマパーク（職員）,お客様の様子,・週末にレジャーに出かける客の様子は変わらない。,,
,,□,テーマパーク職員（総務担当）,販売量の動き,・販売額に伸びが見られない。,,
,,□,美顔美容室（経営者）,販売量の動き,・ホームケアのセット商品が売れている。,,
,,□,住宅販売会社（従業員）,競争相手の様子,・相変わらず下請会社には忙しい様子はなく、特に外構工事の仕事が減っている。,,
,,□,住宅販売会社（従業員）,販売量の動き,・あまり変化は見られない。,,
,,□,その他住宅［不動産賃貸及び売買］（経営者）,お客様の様子,・客の問い合わせはやや増加しているが、予算がなかなか増加しない。,,
,,▲,一般小売店［贈答品］（経営者）,お客様の様子,・今月はお歳暮の早期受付の時期であるが、売上が伸びたのはポイントアップの日だけで、平常時は伸び悩んでいる。月全体でみると少し減っている。ポイント等少しでもメリットがないと、客には動きが出ない。,,
,,▲,百貨店（売場主任）,お客様の様子,・週末は家族連れの客もあり来客数は変わらないが、平日の昼間はほとんどない。催事場で物産展等を開催しても、下の階まで客足が流れてこない。消費者は、百貨店に買物に来るのではなく、ネット購入の下見のために来店する。,,
,,▲,スーパー（経営者）,販売量の動き,・野菜等の価格高騰により、かにやかまぼこ等、家庭用で主菜にならない商品の売上が特に落ちている。,,
,,▲,スーパー（経営者）,お客様の様子,・中小企業や小売店の売上が悪い。小売店の状況は徐々に悪くなっている。,,
,,▲,スーパー（店長）,販売量の動き,・売上高は前年同期を上回る水準で推移しているが、ボジョレーヌーヴォーは、安い価格帯は売れているが、高価格帯の商品の売行きが悪い。マスコミでの話題の少なさもあるが、余分な物は買わない傾向が表れている。,,
,,▲,スーパー（総務担当）,販売量の動き,・生鮮食品に関しては、毎日の気温の動きと客への売り込み商品が合致しない日が多い。,,
,,▲,スーパー（販売担当）,販売量の動き,・周辺の競合店が力を入れており、客足が流れている。,,
,,▲,スーパー（人事担当）,販売量の動き,・消費者には、買い控えが見受けられる。,,
,,▲,コンビニ（企画担当）,来客数の動き,・規制緩和の停滞、米国の大統領選に伴う混乱等の世界情勢や東京オリンピックの迷走等、様々な問題で閉そく感があり、来客数も減少している。,,
,,▲,コンビニ（企画担当）,販売量の動き,・これまでは好調を維持していた店舗でも、実績が前年割れとなっており、売上の減少幅が一層広がっている。,,
,,▲,衣料品専門店（経営者）,来客数の動き,・11月は、例年ならば多少暖かくても、なじみ客からセーターやコートの引き合いがあるが、今年はなじみ客の来店が減っており、その分売上も減少している。,,
,,▲,衣料品専門店（販売企画担当）,来客数の動き,・ファッション衣料、介護用衣料共に、販売量が激減している。,,
,,▲,乗用車販売店（従業員）,販売量の動き,・会社のなかでも売れている店と売れてない店の差が極端にある。数か月前までは全体的に良かったが、最近は格差を感じる不安定な状態になってきている。,,
,,▲,乗用車販売店（従業員）,販売量の動き,・前年同期比で販売台数は減少している。店舗の販売数は減少しており、会社全体でも目標台数の80％前後で推移している。,,
,,▲,乗用車販売店（従業員）,販売量の動き,・新型車種の発売にもかかわらず、前年実績を割り込んでいる。ローンで購入を希望する客が多いが、月々の支払額をみて購入を延期するケースが増えている。既存オーナーからは、維持が困難になって売却や維持費の安い車種への買換えの要望が増えており、景気は下降している。,,
,,▲,一般レストラン（従業員）,来客数の動き,・年末に向けて忙しくなる時期であるが、前年よりも暇である。,,
,,▲,観光型ホテル（経営者）,来客数の動き,・宿泊者数、昼食・夕食の来客数共に伸び悩み、景気はやや悪くなっている。,,
,,▲,都市型ホテル（営業担当）,お客様の様子,・客の交際費の予算が減少している。レストラン客や宿泊客は、３か月前と比べると大幅に落ち込んでいる。,,
,,▲,旅行代理店（経営者）,販売量の動き,・年明けの受注が例年より少なく、客の動きも悪い。,,
,,▲,旅行代理店（経営者）,お客様の様子,・節約志向が徹底しており、不要不急な物は購入しない。,,
,,▲,通信会社（企画担当）,販売量の動き,・新規契約数はあまり変わっていないが、解約数が若干増加し、安いコースへの変更も目立っている。,,
,,▲,通信会社（営業担当）,販売量の動き,・11月に入って、販売量の減少が続いている。,,
,,▲,テーマパーク（職員）,お客様の様子,・インバウンドは円高や世界情勢の不安定さで減少傾向にある。日本人の消費量も減少している。,,
,,▲,ゴルフ場（企画担当）,来客数の動き,・11月は来客数、売上共に前年同月を上回ってはいるが、予算には届かず苦戦を強いられている。,,
,,▲,パチンコ店（経営者）,販売量の動き,・来客数や単価の動きが、やや悪くなっている。,,
,,▲,理美容室（経営者）,来客数の動き,・段々寒くなって来客数が減少する時期ではあるが、例年以上に来客数が減少している。,,
,,▲,美容室（経営者）,お客様の様子,・当地域には全く将来性がなく、景気は悪い。,,
,,▲,美容室（経営者）,来客数の動き,・客の話を聞いていると、あまりイベントの話題も出ない。年末年始に向けて来店回数を減らしている。,,
,,▲,その他サービス［介護サービス］（職員）,競争相手の様子,・デイサービス型の介護老人保健施設では、要支援の利用者数が増加傾向にあるが、増加に伴って事務業務が増えるため、対応できるマネージャー職の不足で、小規模な施設では業務の継続が困難となりつつある。,,
,,▲,設計事務所（職員）,お客様の様子,・周りからは景気の良い話が聞かれない。円安で持ちこたえているのが経済の現状である。,,
,,▲,住宅販売会社（従業員）,販売量の動き,・来客数が減少しており、例年よりも状況は悪い。金利が低いことだけが救いである。,,
,,▲,その他住宅［住宅管理］（経営者）,単価の動き,・最近は壁紙の張り替えから耐震補強まで、様々なリフォーム物件の依頼が多いが、材料費が上昇しているため利益は減少している。,,
,,×,一般小売店［結納品］（経営者）,販売量の動き,・全く物が売れない。特に今月は厳しい。,,
,,×,コンビニ（エリア担当）,来客数の動き,・11月は来客数の落ち込みが目立っている。前年と比べて天候もそれほど悪いわけではないが、特に週末の来客数が伸び悩んでいる。,,
,,×,コンビニ（エリア担当）,販売量の動き,・来客数だけでなく客単価も前年割れをしている。,,
,,×,一般レストラン（経営者）,来客数の動き,・相変わらず世間一般では景気回復の実感はない。世界情勢の不安定化と激しい社会変化に右往左往するばかりで、将来への展望にも期待感はない。個人事業者が社会のなかで生きるスペースを見付けることにも苦労を感じる。,,
,,×,美容室（経営者）,お客様の様子,・高齢者層の客には、福祉施設に通所したり入所する人が多くなり、来客数が少なくなってきている。,,
,,×,理容室（経営者）,お客様の様子,・客足は相変わらず安い店に流れる。,,
,,×,住宅販売会社（経営者）,競争相手の様子,・競争相手の様子を見ても、来客数は少なく、なかなか売れない状況である。,,
"企業
動向
関連

(東海)",,◎,－,－,－,,
,,○,パルプ・紙・紙加工品製造業（総務担当）,受注量や販売量の動き,・例年と同様に今月は荷動きも活発で、受注量、販売量共に増加している。,,
,,○,化学工業（人事担当）,それ以外,・米国の次期大統領が決まり、米国金利も引上げの可能性が高まり、不安要素が少なくなっている。それに伴い円安や株高となり、企業業績の向上が見込まれる。,,
,,○,金属製品製造業（経営者）,受注量や販売量の動き,・販売量は増加しており、売上も増加している。,,
,,○,電気機械器具製造業（営業担当）,受注価格や販売価格の動き,・円安のおかげで若干販売量が増加している。,,
,,○,輸送用機械器具製造業（品質管理担当）,取引先の様子,・取引先の会社では、車を買換える人が増えている。,,
,,○,輸送用機械器具製造業（総務経理担当）,それ以外,・11月に入って、スクラップ価格が前月より２割以上上昇しており、景気は良くなっている。,,
,,○,輸送用機械器具製造業（経理担当）,受注価格や販売価格の動き,・輸出に伴う売上は、円安の恩恵を享受している。出荷数も中国を中心とするアジア圏で伸びている。,,
,,○,輸送業（エリア担当）,受注量や販売量の動き,・３か月前と比べて貨物量は3.9％増加しているが、３か月前が特に悪かったので、この数字でもまあまあである。,,
,,○,金融業（企画担当）,取引先の様子,・米国の大統領選挙後の株高や円安で、個人投資家の心理も改善してきている。,,
,,○,行政書士,受注量や販売量の動き,・出荷量が少し増加している。,,
,,○,その他サービス業［ソフト開発］（社員）,受注量や販売量の動き,・派遣先との契約が容易にでき、派遣要員の待機状態がない。,,
,,□,食料品製造業（経営企画担当）,受注量や販売量の動き,・先行きへの不安から、消費マインドは依然として盛り上がらない。ブラックフライデーといった新たな販促も話題にはなったが、一過性である。,,
,,□,化学工業（総務秘書）,それ以外,・会社帰りの客で飲食店は繁盛しており、満席で入れないこともしばしばである。ただし、客は人気店に集中し、不人気店は閑散としている。頻繁に外食する人と外食できない人も、二極化している。,,
,,□,一般機械器具製造業（営業担当）,受注量や販売量の動き,・受注件数はあるが、客からの値引き要求が強く、受注金額が伸び悩んでいる。,,
,,□,電気機械器具製造業（企画担当）,受注量や販売量の動き,・上期の業績はまあまま良かったが、この状況は数か月続く。,,
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・動きがあるのは自動車関係、工作機械及びサーボモーター関係の製品だけで、他の製品については横ばいが続いている。,,
,,□,電気機械器具製造業（総務担当）,受注価格や販売価格の動き,・電気通信機器やシステム構築事業は、引き合いや受注もあるが、価格の引下げ要求が厳しい。依然として利益率は低く、リストラや合理化で何とか利益を確保している。このような状況が続いているため、業況も変わらない。,,
,,□,輸送用機械器具製造業（デザイン担当）,取引先の様子,・仕事の受注量が変わらない。,,
,,□,建設業（経営者）,受注量や販売量の動き,・マンション、戸建住宅共にまずまずの売行きである。しかし、異常な低金利に支えられているだけであって、消費者の購買意欲が高いわけではない。,,
,,□,輸送業（エリア担当）,受注量や販売量の動き,・貨物の動きには、あまり変化はない。,,
,,□,通信会社（法人営業担当）,取引先の様子,・ＴＰＰや年金カット法案の強行採決があり、社会全体が将来への不安と政治への不信を感じている。行政には、社会保障や市民サービスへの新規施策に取り組む意欲がうかがえず、提案に対しても興味を示さない。街には年末・クリスマスムードが広まってきているが、経済に活気がないためか、例年のような慌ただしさは感じられない。,,
,,□,通信会社（法人営業担当）,それ以外,・統計ではパートを含む１人当たりの現金給与総額は、前年同月比でわずかながら増加し、ボーナスも増加、実質賃金は８か月連続で増加しているが、消費者物価はやや下降しており、景気の動きが今一つはっきりしない。,,
,,□,金融業（従業員）,取引先の様子,・住宅関連、建築業は比較的景気が良い。自動車産業ではハイブリッド等の電装部門に関連する会社は、比較的上向きであるものの、それ以外の業種は、今までとほぼ変わりはない。,,
,,□,金融業（法人営業担当）,取引先の様子,・客先の自動車部品メーカーでは、受注・生産量共に前年並みで、ほぼ変化がない。,,
,,□,不動産業（経営者）,受注価格や販売価格の動き,・販売価格や販売量に変動はみられない。店頭での売買よりもネットでの売買の方が活発である。,,
,,□,不動産業（用地仕入）,受注価格や販売価格の動き,・マンションの販売価格には、大きな変化がみられない。,,
,,□,広告代理店（制作担当）,取引先の様子,・ウェブ媒体も紙媒体も、受注量や売上等はほとんど増えておらず、景気が上向く要素がなかなか見当たらない。,,
,,□,公認会計士,それ以外,・客先の中小企業は、業績が改善していない。人件費の増加や電力料金の引上げ等、コスト増加で収益性が悪化しているが、大企業との取引価格には転嫁できない状況である。,,
,,□,会計事務所（職員）,取引先の様子,・小売業は相変わらず薄利多売を続けており、利益水準が低下している。ネット通販は伸びているが店舗販売は落ち込んでいる。製造業は技術力の差で明暗が分かれる。,,
,,□,会計事務所（社会保険労務士）,それ以外,・客先でも、個人客が対象の事業者は苦戦している。小売店でセールがあった際、一定金額以上の買物で記念品がもらえたが、記念品はたくさん残っていた。駐車場はほぼ満車だったので、客１人当たりの購入額が小さくなっている。,,
,,□,その他非製造業［ソフト開発］（経営者）,取引先の様子,・米国の大統領選挙の結果は意外ではないが、大幅な円安は意外である。前月同様に好調に推移しているが、相場の動き次第では、はしごを外されるような気がしてならない。,,
,,▲,食料品製造業（営業担当）,受注量や販売量の動き,・取引先では、受注量が減少している。年末の一時金等が減るという話も、多く耳にする。,,
,,▲,出版・印刷・同関連産業（代表）,受注量や販売量の動き,・前年同月比で売上が10％ほど減少している。ネット等、他のメディアに客が流れている。,,
,,▲,窯業・土石製品製造業（社員）,取引先の様子,・生産調整に入る客が全体的に多くなっている。在庫を解消したら元に戻すというが、想定よりも進んでいないようである。遊休化した設備を他の製品製造に使えないか、試行をしている。,,
,,▲,鉄鋼業（経営者）,受注量や販売量の動き,・11月に入ってから、受注量、販売量共に前年同期比で５％ほど落ち込んでいる。,,
,,▲,金属製品製造業（従業員）,受注価格や販売価格の動き,・思ったほど仕事量が出てこない状況のなかで、安値での受注を求められている。,,
,,▲,電気機械器具製造業（経営者）,受注価格や販売価格の動き,・客先業界全体で大規模な規制等の影響により景気が悪くなり、競合先との競争が激しくなっている。製品価格の低下を招き、利益が減少している。,,
,,▲,輸送業（経営者）,受注量や販売量の動き,・ホームセンターやドラッグストア向け雑貨商品の物量が、前年同期比で約５％減少している。,,
,,▲,輸送業（従業員）,受注量や販売量の動き,・例年は11月下旬から荷動きが活発になるが、今年は動きが鈍い。,,
,,▲,輸送業（エリア担当）,それ以外,・人材募集にも人手が集まらず、時給を大幅にアップさせており、収支は悪化している。,,
,,▲,輸送業（エリア担当）,それ以外,・トラック１台単位での貸切りの仕事が減っており、貸切り専門の業者では車両が余っている。大ロットでの輸送量が減少する分１件当たりの輸送量が減り、小口化が進むと共に発注量・受注量も減っている。,,
,,▲,新聞販売店［広告］（店主）,受注量や販売量の動き,・折込広告の量が増加している。,,
,,×,－,－,－,,
"雇用
関連

(東海)",,◎,人材派遣会社（支店長）,求人数の動き,・求人数は、３か月前比、前年比共に20％強伸びている。年間ベースでも過去最高となっており、求人数は増加傾向にある。,,
,,○,人材派遣会社（社員）,求人数の動き,・年末に向けて求人数が増えているが、求職者数が追い付いていない。,,
,,○,職業安定所（職員）,求人数の動き,・新規求人数は、建設業、医療・福祉業、サービス業で堅調に推移しており、正社員の求人も増加している。,,
,,□,人材派遣会社（営業担当）,求人数の動き,・正社員、中途採用の動きは引き続き盛んで、３か月前の水準を維持している。,,
,,□,人材派遣会社（営業担当）,周辺企業の様子,・３か月前と変わらず、車載事業を展開する企業は好況である。それ以外の分野では円高や為替不安の影響で停滞している。自動車関連企業で、選択と集中で車載関連に力を入れている結果を反映している。,,
,,□,人材派遣会社（営業担当）,それ以外,・米国の大統領選挙後は株価や有効求人倍率が上昇し、好調を維持している。,,
,,□,アウトソーシング企業（エリア担当）,周辺企業の様子,・新車販売台数の伸び悩みに比例して、生産台数の伸びも今一つである。,,
,,□,職業安定所（所長）,雇用形態の様子,・商業施設やホテル等の建設需要の高まりや人手不足が慢性的に続く医療・福祉、飲食サービス等の分野での求人が、求人倍率を押し上げているが、正社員としての就職が増える兆しがみられない。,,
,,□,職業安定所（職員）,求職者数の動き,・事業主都合による離職者は減少が続いている。経済情勢の安定で企業整理は減少が続いており、求人・求職の状況には大きな変化はみられない。,,
,,□,職業安定所（職員）,求職者数の動き,・前月の新規求職の申込件数が、前年同月比で約16％減少している。新規求人数も、前年同月比で約４％の減少である。有効求人倍率は高くなっているが、不透明な部分が多い。,,
,,□,職業安定所（職員）,求職者数の動き,・求職者数は一定のペースで推移している。求人数も一定の数値で安定している。,,
,,□,民間職業紹介機関（営業担当）,求職者数の動き,・12月のボーナス支給後の活動を予定する潜在的な転職希望者を含み、登録数は上向きが続いている。,,
,,□,民間職業紹介機関（窓口担当）,求職者数の動き,・経験の浅い若者や育児等で一時的にブランクのある年齢層の求職者が多く、即戦力として必要なスキルを持つ求職者の応募が少ないため、人材のマッチングが難しい。,,
,,□,その他雇用［広告代理店］（求人広告担当）,周辺企業の様子,・身の回りでは特に大きな変化はない。,,
,,▲,新聞社［求人広告］（営業担当）,求人数の動き,・短期派遣のニーズはあるが、正社員としての求人件数は、県全域で減少している。,,
,,×,新聞社［求人広告］（営業担当）,周辺企業の様子,・身の回りの企業からは景気回復の話題すら出ないほど、末期的な状況である。個人・企業レベルで打開策を考えることは、ほぼ不可能である。,,
,,,,,,,
　６．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(北陸)",,◎,通信会社（役員）,販売量の動き,・前月からの新サービス導入と営業マン増強によって、契約数が伸びている。,,
,,○,一般小売店［精肉］（店長）,来客数の動き,・10月の終わりに、近くに集客力のある店がオープンした。これにより街中への人の流れができて、こちらの方にも来客数が増えた。,,
,,○,一般小売店［鮮魚］（役員）,販売量の動き,・自社内で、売上が前年比100％を超える部署が増えてきた。カニ漁解禁となってからは順調で、前年より価格が安いため値ごろ感があり、よく売れている。,,
,,○,一般小売店［書籍］（従業員）,来客数の動き,・来客数、客単価が微増している。客の消費マインドが上がってきたようである。,,
,,○,百貨店（営業担当）,お客様の様子,・来客数は伸びないままだが、気温が低下してきたため婦人ファッションの衣料に動きが出始めた。前年は暖冬だったことから、前年を上回る数字で推移している。,,
,,○,スーパー（店舗管理）,来客数の動き,・前月から来客数の回復が継続している。依然として商品価格の高騰はあるが、集客イベントが奏功している。,,
,,○,一般レストラン（統括）,来客数の動き,・９～10月は青果や水産物の高騰と品不足となり、利益減と来客数減で前年を下回る状況が続いた。11月のカニ漁解禁後から来客数が増えはじめ、現在は前年同時期とほぼ同じくらいの水準になってきた。,,
,,○,タクシー運転手,販売量の動き,・営業活動が多くなっているためか、ホテルからの客の出入りが多い。,,
,,○,美容室（経営者）,お客様の様子,・高単価のヘアケア商品の販売が好調である。,,
,,□,商店街（代表者）,お客様の様子,・基本的には変化がない。着なくなった衣料を引き取ってポイント値引きする催事は、反応は大きいが一過性のものである。,,
,,□,商店街（代表者）,それ以外,・来客数は増加しているが、衣料関係では客単価が伸びない。冬物商材の売上増加に期待している。近隣の商業施設では、一旦はテナント出店が出そろったものの、洋菓子店の閉鎖、フランス料理店の撤退、イタリア料理店に入替えなど、安定したにぎわいはまだこれからといった状況である。,,
,,□,一般小売店［事務用品］（店員）,お客様の様子,・客の要望に合った商品の見積を提出するものの、すぐに受注に結び付かない。受注延期や安価な商品にグレードダウンすることが多い。,,
,,□,百貨店（売場主任）,お客様の様子,・11月前半は、気温低下によって防寒商材のコートやマフラーが好調に動いた。日曜日が１日少ない曜日配列にもかかわらず、前年実績を超えて推移した。しかし、中旬以降は、肌寒さが感じられない気温であるため、防寒商材の動きは鈍くなっている。前月までの低調なペースに戻り、苦戦する日々が続いている。月全体で前年実績を若干割り込む見込みである。,,
,,□,スーパー（店長）,来客数の動き,・今後２～３か月先で、特に環境の変化はない。来店の頻度をみても変わらない。,,
,,□,スーパー（総務担当）,来客数の動き,・これまでより特売価格を安くしているため、一部の店舗では来客数は増加してきている。しかし、全体では減少が続いている。改装した店舗では、売上が前年を上回っている。,,
,,□,スーパー（総務担当）,販売量の動き,・野菜の価格高騰が続くが、全体としての物量は前年並みに推移しており、売上は横ばいの見込みである。,,
,,□,コンビニ（経営者）,販売量の動き,・当店は、イベントに依存している立地である。土日、祭日のイベント当日のアップダウンはあるが、ウイークデーにおける変化はみられない。,,
,,□,コンビニ（経営者）,販売量の動き,・近隣の競合店が３～４か月ほど前に閉店した。それからは来客数が若干伸びて、微増の状態が続いている。また、半年くらい前から品ぞろえを強化することによって、客単価が微増となっている。ただし、全体傾向としては売上が上がっているという状況ではなく、そこそこ良い状態を維持しているのが現状である。,,
,,□,コンビニ（店舗管理）,来客数の動き,・野菜の、特に葉物野菜の価格高騰により、青果部門の売上で苦戦している。,,
,,□,衣料品専門店（経営者）,販売量の動き,・当店では、今月はオーダーシャツの安売りをしたところ、予算の倍売れた。予算が甘かったにしても、大幅な狂いである。当然といえば当然のことだが、損得に非常に敏感になっている。オーダースーツの場合は大手量販店があるからか、ここまで伸びることはない。,,
,,□,衣料品専門店（経営者）,お客様の様子,・個人消費の回復傾向がみえず、消費が低いところから上向くのか下向きになるのか、分からない状況が続いている。,,
,,□,衣料品専門店（総括）,来客数の動き,・11月前半は好調だったが、下旬に入って徐々に来客数が減った。,,
,,□,家電量販店（店長）,販売量の動き,・気温が高く、暖房器具の売行きが悪い。,,
,,□,家電量販店（本部）,販売量の動き,・季節要因を除けば、あまり変化がない。,,
,,□,乗用車販売店（経営者）,販売量の動き,・前月からの受注残による入庫があったため、売上は前年同様であったものの、受注は前年比の70％程度と良くない。,,
,,□,乗用車販売店（従業員）,販売量の動き,・イベント開催中は来客数が増加しているが、なかなか販売に結び付かない。,,
,,□,乗用車販売店（役員）,販売量の動き,・新型車種の取扱が増え、年末にもさらに１台、新型車種が増えるので受注状況は好調に推移している。また、登録台数も計画どおりに推移している。,,
,,□,乗用車販売店（経理担当）,販売量の動き,・11月の販売量は前年同月比で120％の見込みである。８月の販売量が前年同月比で119％であったので、３か月前との比較でほぼ変わらない状況である。,,
,,□,自動車備品販売店（役員）,お客様の様子,・今月は冬季用品の需要期で、集客策として例年以上に販促を集中投下した。しかし、客の反応は鈍く、限定商品の販売数でも期待以下であった。また、関東方面の降雪情報によって市場が活性化されると期待したが、動きは鈍い。,,
,,□,住関連専門店（役員）,販売量の動き,・１件当たりの単価は増加しているが、絶対的な数量に変化がない。,,
,,□,その他専門店［酒］（経営者）,販売量の動き,・とにかく景気の悪いのが、ずっと何年も続いている。もう期待することはない。期待しても景気は良くならないと感じている。,,
,,□,その他小売［ショッピングセンター］,来客数の動き,・衣料品や暮らしの品ともに季節品中心となってくるが、厳しかった前年値にも届かずまだ苦戦が続いている。食料品は野菜と根菜類の相場高が長く続いており、特売や切り売り、カット野菜の需要が多い。消費者のやりくり感がうかがえる。,,
,,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・これまでも好調だったシネマの勢いが、引き続き継続している。ただし、大きく前年を超過しているものの、やや勢いが落ち着いてきたこともあり、直近数か月で好調だった全体の来客数が日によっては前年を割る日も増えてきた。トータルでは前年並みで推移している。また、前年自店で実施したカード顧客への値引き企画が今年は実施していないため、宝飾、ブランド品、化粧品などの高額品を取り扱う専門店の売上は伸び悩んでいる。,,
,,□,高級レストラン（スタッフ）,販売量の動き,・例年に近い来客数だったが、夜の来客数減少に歯止めが効かない状況が継続している。,,
,,□,一般レストラン（店長）,来客数の動き,・例年の11月は忙しいシーズンである。例年と変わりない水準と考える。,,
,,□,観光型旅館（経営者）,来客数の動き,・前年に比べて11月は連休がなかったため、来客数と売上は減少した。,,
,,□,観光型旅館（スタッフ）,来客数の動き,・前年比で総売上90％、宿泊人員90％、宿泊単価は97％と、北陸新幹線開業時と比べて大きく減少した。想定では５％減の見込みであったが、それよりも減少幅は大きい。14名以下の個人客割合は51％と、前年より５％プラスであったが、企画募集の旅行客が大きく前年割れしている。,,
,,□,都市型ホテル（スタッフ）,販売量の動き,・新幹線開業の前年と比べても、宿泊部門はぼぼ前年並みである。レストラン部門は、地元客の利用が戻らない状況が続いている。一般宴会は、前年より件数が若干減少している。,,
,,□,都市型ホテル（役員）,販売量の動き,・宿泊部門は、稼働率と宿泊人数に若干の減少があるが、宴会部門においては大型会合によって例年と変わらない状況である。レストラン部門は、ランチ営業は順調であるものの、ディナー営業で法人利用が減少しているため厳しい。全館トータルでは例年と変わらない。,,
,,□,旅行代理店（所長）,販売量の動き,・出張などの取扱数は変わらないが、個人観光旅行の問い合わせが減少傾向である。,,
,,□,タクシー運転手,来客数の動き,・だんだんと寒くなってきて、週末を中心に繁華街でお酒を飲む人が増えてきた。人出があり、タクシー利用客が増えてきた。,,
,,□,通信会社（店舗統括）,販売量の動き,・機種変更によるスマートフォンの販売量は増えている。しかし、追加で購入するタブレット端末や付属品の量は増えておらず、トータルとしては変わらない。,,
,,□,通信会社（営業担当）,来客数の動き,・新商品が出そろったが、興味を持った客の来店は大分減り、故障やプラン見直しの客が増えている。,,
,,□,通信会社（役員）,販売量の動き,・最近はテレビＣＭでも、ビデオオンデマンドサービスの話題が目につくようになった。当社にも提供サービスに関する問い合わせがあるが、契約数に大きな変化はない。,,
,,□,その他レジャー施設（総支配人）,来客数の動き,・施設のリニューアルを実施した。１か月間で体験希望者や見学者の数は伸びたものの、入会者数では目標を大きく下回っている。,,
,,□,住宅販売会社（従業員）,販売量の動き,・高価格帯の注文住宅を検討する客と、ローコスト系を検討する客とがはっきり分かれてきている。それぞれで、競合関係が強まっている。,,
,,□,住宅販売会社（従業員）,お客様の様子,・来客数は増えているが、受注数は伴わない。,,
,,▲,商店街（代表者）,競争相手の様子,・ようやく寒くなってきて冬到来となるが、シーズン当初からバーゲンの広告を出す小売店が多い。商品は前年の商品が多く在庫処分といったところだが、今までの売上減をカバーするため、新商品の値引きもやむをえずという状況である。,,
,,▲,コンビニ（店長）,販売量の動き,・11月の落ち込みが激しい。10月もあまり販売量が多くなかったものの、11月は前年比や季節変動を考慮しても売上が５％程度減になっている。来客数の減少というよりも、週末や夕方以降の売上などからみるに、どうしても必要なものを買いに来る方以外が来店するような時間帯の落ち込みが激しい。また、クリスマスケーキの予約件数は、去年ほどの伸びがない。,,
,,▲,衣料品専門店（経営者）,販売量の動き,・初秋は比較的安定した購買がある季節だが、毎日の消費にあまり連続性が感じられなくなってきている。,,
,,▲,スナック（経営者）,来客数の動き,・売上が悪かった前年の11月よりは15％良かったものの、最低ラインぎりぎりといった状況である。客の職種にばらつきがあるが、中小企業ではボーナスなしという声がいくつも聞こえてくる。,,
,,▲,テーマパーク（役員）,来客数の動き,・前年同月比でみると、北陸新幹線開業効果がやや落ち着きをみせたこともあり、団体、個人客ともに、この夏の時期と比べてもやや低調な予約、利用状況になっている。,,
,,▲,住宅販売会社（従業員）,販売量の動き,・客の動きが鈍くなっている。契約数も契約額も減ってきた。例年、年末は動きが鈍くなるが、1か月早い年末の雰囲気になっている｡,,
,,▲,住宅販売会社（従業員）,お客様の様子,・受注累計を前年比からの増加で見ると、毎月の受注契約額と件数は、月を追って減少している。熊本地震では他地域でも地震災害の影響を受けており、耐震構造について問い合わせが多く関心度は高いものの、交渉までには至らない。,,
,,×,－,－,－,,
"企業
動向
関連

(北陸)",,◎,－,－,－,,
,,○,繊維工業（経営者）,受注量や販売量の動き,・全体の受注状況からみると、衣料用途については、短いサイクルではあるが横ばいの状況である。資材関係は受注増で安定をしている。,,
,,○,化学工業（総務担当）,受注量や販売量の動き,・受注額が上昇傾向である。,,
,,○,一般機械器具製造業（経理担当）,受注量や販売量の動き,・米国大統領選挙以降の円安基調が、輸出企業にとっては想定以上のプラス効果となっている。今後も米国の利上げ実施が確実となってきていることを背景に、先行きの期待感がある。国内生産から輸出への動きの後押しとなって、堅調に受注が入ってきているとみられる。,,
,,○,一般機械器具製造業（総務担当）,受注量や販売量の動き,・９月に米国で行われた展示会の効果もあって、北米市場の受注が伸びている。しかし、欧州市場と日本市場の受注は伸びていない。,,
,,○,司法書士,取引先の様子,・長期間、売買が成立しなかった大きな物件で進展があった。展示場、店舗の新築など事業者が依頼人である不動産登記案件が多い。,,
,,□,食料品製造業（経営企画）,受注量や販売量の動き,・販促を仕掛けた領域では前年並みから若干プラスも見られる。何も仕掛けていない領域では前年割れが続く。,,
,,□,繊維工業（経営者）,受注量や販売量の動き,・自動車関連の資材を除いて、輸出及び国内共に受注確保が難しい。特に衣料関係では、前年同期を下回る受注状況が続いている。,,
