,,□,職業安定所（職員）,求人数の動き,・今月は、前月の新規求人数よりも少し増加している。,,
,,□,民間職業紹介機関（窓口担当）,求職者数の動き,・人材派遣スタッフの求人依頼は好調であるが、相変わらず人材不足でマッチングが難しい状況である。,,
,,□,民間職業紹介機関（支社長）,求人数の動き,・年始回りの訪問では、採用計画数を減らす企業はなかった。ただし既存事業の増員というよりは、ＩｏＴやＡＩ関連等、先々の事業変化を見据えての対応で求人が増えている。,,
,,▲,新聞社［求人広告］（営業担当）,周辺企業の様子,・新年のスタートは良くも悪くも穏やかであるが、住宅展示場等の来場者数は前年比で減少傾向にある。繁華街もある程度の人出はあるが、初売りでも大きな袋を抱えている人はまばらである。富裕層の消費による底支えを期待する。,,
,,×,－,－,－,,
,,,,,,,
　６．北陸（地域別調査機関：一般財団法人北陸経済研究所）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(北陸)
",,◎,－,－,－,,
,,○,一般小売店［精肉］（店長）,販売量の動き,・どの店でも売上が前年を下回らなかった。そのくらいの購買力があった。,,
,,○,百貨店（売場主任）,単価の動き,・前月に続き１月度売上高についても、前年実績をぎりぎりキープする見込みである。特に富裕層によって、物故巨匠作家の絵画や高級輸入時計の動きが堅調に推移し、全体をけん引している。,,
,,○,百貨店（営業担当）,お客様の様子,・１月に入ってから今まで買い控えとなっていたが、セールスタートと同時にまとめ買いが多く見られるようになった。地区限定のプレミアム付商品券の投入により、月の前半は商品券を使っての購入が目立った。,,
,,○,乗用車販売店（経営者）,来客数の動き,・月初から来客数が多くなっている。客からは、他メーカーの車種との比較を多く尋ねられる。,,
,,○,乗用車販売店（経理担当）,販売量の動き,・１月の販売量は、前年同月比117％の見込みである。３か月前の販売量は前年同月比で93％であったので、上向きである。,,
,,○,旅行代理店（所長）,来客数の動き,・春休みの個人旅行を中心に問い合わせが入ってきている。,,
,,○,タクシー運転手,販売量の動き,・朝方はホテルから出る人、夕方は繁華街に行く人といった具合に、利用客はけっこう多い。,,
,,○,通信会社（役員）,販売量の動き,・例年は閑散期であるが、数か月前から継続して新規加入やサービスの増設が好調である。特に、インターネットや電話の通信系サービスの契約が好調である。,,
,,○,通信会社（営業担当）,来客数の動き,・例年に比べて、学生向けの購入が早い傾向にある。来客数が通常より多くなった。,,
,,○,住宅販売会社（従業員）,お客様の様子,・住宅ローンの低金利を背景に、客の動きが活発化している。,,
,,□,商店街（代表者）,来客数の動き,・天候に左右される、例年どおりの状況である。雪などによって客足が鈍る。,,
,,□,一般小売店［事務用品］（店員）,お客様の様子,・客単価は相変わらず低く、客は必要最低限の購入にとどまっている様子である。,,
,,□,百貨店（営業担当）,来客数の動き,・月の前半は足元が良く、集客は多く堅調に推移した。後半に入りゲリラ豪雪があったが、重衣料や長靴、暖かい肌着などの動きが増えた。久しぶりに前年比の実績を達成することができた。,,
,,□,スーパー（総務担当）,単価の動き,・競争が激化しており、相変わらず来客数は微減の状態である。しかし、買上点数が増加しているため、客単価はアップしている。売上は前年並みになっている。,,
,,□,スーパー（総務担当）,販売量の動き,・競合店の出店、改装等によって、また特売日によって来客数の上下はあるものの、既存店舗は前年並みの来客数、買上点数であり、販売量は変わっていない。,,
,,□,スーパー（店舗管理）,来客数の動き,・来客数が前年割れのままで、上がることもないが下がることもない。,,
,,□,コンビニ（経営者）,販売量の動き,・当店はイベントに依存する立地であることから、１月に限れば週末のイベント日に雪がたくさん降ったことで、数字は落ち込んでいる。そのほかの面では変化はみられない。,,
,,□,コンビニ（経営者）,販売量の動き,・以前から品数を増やす取組を続けている。しかし、客の買上点数は３～４か月前から高止まりしており、それ以上に伸びていない。また、１点買いや目的買いの人が多く、来客数が増えていく状態ではない。,,
,,□,衣料品専門店（経営者）,来客数の動き,・当店では、今年の目標を前年比で何とか維持しているところである。良くやっている状態といえる。現状の中では、これで良しとしなければというところである。,,
,,□,衣料品専門店（経営者）,来客数の動き,・雪が降ると来客数が減少する。天候の影響をカバーできなかった。,,
,,□,衣料品専門店（経営者）,お客様の様子,・今年に入り、正月は好天で客足が伸びて売上も上昇した。中旬以降は大雪もあり、また水面下に沈んでしまった。,,
,,□,衣料品専門店（総括）,来客数の動き,・前年より客単価は下がっている。買上客数は増えているため、何とか前年を超えることができている状況である。ただし、前年が悪すぎるという点もあるため、楽観はできない。,,
,,□,家電量販店（店長）,来客数の動き,・正月の初売りは前年より良かったが、雪の影響で来客数は減っている。,,
,,□,家電量販店（本部）,販売量の動き,・天候要因を除けば、前年比は横ばいである。,,
,,□,乗用車販売店（役員）,販売量の動き,・自動車販売業界は、世間では停滞しているとみられているが、登録台数ベースでは前年を上回っている。受注状況も３月に向けて、北陸では年間での最大需要期に向かっていく。各社共に増販に向けて、展示館等のイベント施策を展開している。,,
,,□,自動車備品販売店（役員）,お客様の様子,・初売りセールは、来客数が例年以上に減少した。福袋は高額なものの動きが悪く、安価なものに偏っている。降雪によって冬季用品の動きは良かったが、極力出費を抑えようとする傾向がみられる。,,
,,□,住関連専門店（役員）,お客様の様子,・良い商品を求める傾向にあるため、購買単価の増加がみられる。しかし、絶対的な購買数量の伸びが今一つ見込めない。,,
,,□,その他専門店［酒］（経営者）,単価の動き,・悪い状態が、いつまでも続いている。冬来たりなば春遠からじ、という言葉があるが、冬がずっと続いているような状態である。,,
,,□,その他小売［ショッピングセンター］,来客数の動き,・おせちの予約件数は前年並みだったが、単価がやや低く、売上は前年割れの結果に終わった。初売り期間は天候が良かったため、福袋を中心にまずまずの売上だった。この時期としては降雪が全くなく、防寒衣料や寝具、暖房機器が振るわない。期待したバーゲン商戦は大苦戦となった。,,
,,□,高級レストラン（スタッフ）,販売量の動き,・忘年会に比べるとボリュームは少ないものの、例年並みに新年会を受注できた。もともと１年間を通じて最も季節指数の低い月であるため、例年の数字と比べて大きく変わる要因はなかった。,,
,,□,一般レストラン（店長）,来客数の動き,・地元客の動きがあまり良くない。,,
,,□,一般レストラン（統括）,お客様の様子,・前年12月ごろからは、株高のためか景気が良くなってきたとの声が多かった。しかし、外食需要では単発的な動きしかなく、１か月全体では大きな変化に感じられない。,,
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門や宴会部門は、北陸新幹線開業年度の前年を下回っている。レストラン部門は前年売上を下回り続けていたが、団体利用が増えたため、ようやく前年並みに推移してきた。,,
,,□,タクシー運転手,来客数の動き,・今月は例年より積雪が少なく、足元が悪い日が少なかった。新年会は週末に集中し、平日は人出が少なかった。,,
,,□,通信会社（役員）,販売量の動き,・従来の同軸サービスから、光サービスへの移行を進めている。これに合わせた追加商品の新規契約獲得が順調で、配信世帯の月額料金は毎月、確実に増加している。,,
,,□,通信会社（店舗統括）,来客数の動き,・現在のところは、来客数に大幅な変化がみられない。,,
,,□,テーマパーク（役員）,来客数の動き,・国内の個人客の動きは、前年比でやや悪い。団体客は前年並みで、海外からの客は増加傾向にある。全体としては横ばいに推移している。,,
,,□,競輪場（職員）,販売量の動き,・年末年始にかけて売上が伸びる傾向にあったものの、１月半ばには既に下降線に入った。３か月前と変わらない売上になっている。,,
,,□,その他レジャー施設（総支配人）,来客数の動き,・見学や体験希望の客はそこそこ見られるが、入会に結び付く件数は少ない。,,
,,□,住宅販売会社（従業員）,販売量の動き,・住宅を取得するための好条件がそろっているが、まだまだ客の購買意欲が弱い。,,
,,□,住宅販売会社（従業員）,来客数の動き,・雪が降り、客の動きが少なくなった。その後は天候が良くなったため、問い合わせやイベント来場者は増えた。成約数は例年と変わりはない。,,
,,▲,一般小売店［書籍］（従業員）,来客数の動き,・来客数の減少幅が大きい。買い控えの様子もうかがえる。,,
,,▲,一般小売店［鮮魚］（役員）,販売量の動き,・北陸新幹線開業効果はさすがに落ち着きだした。平日の暇な日は、開業前に戻ったような状況である。例年の正月明けは暇になるが、今年は例年以上だと感じる。,,
,,▲,スーパー（店長）,単価の動き,・購買単価は下落傾向で、購入点数は横ばいである。,,
,,▲,乗用車販売店（従業員）,販売量の動き,・天候の影響もあり、新車や中古車目当ての来客数は少ない。,,
,,▲,その他小売［ショッピングセンター］（統括）,販売量の動き,・福袋への反応は良かったが、衣料品専門店では軒並み福袋個数を前年より減らしていた。そのため機会ロスが発生し、全体としての売上が伸びなかった。また、前年に好調だったシネマが通常期の状態となっており、全館の来客数が減っている。さらに、それに伴って飲食店等の売上にも影響が出ている。,,
,,▲,スナック（経営者）,来客数の動き,・当店は年配の客が多い。変遷はあったが、開店以来初めて１月の売上が最悪となった。前年同月の80％の売上で、他店同業者も状況は悪いと聞いている。客の中小企業経営者は、米国の新大統領就任による影響でより悪くなるという予想を語っていた。,,
,,▲,観光型旅館（経営者）,来客数の動き,・土日の予約は詰まっているが、平日は集客が悪い。,,
,,▲,観光型旅館（スタッフ）,来客数の動き,・前年比で総売上87％、宿泊人数88％、宿泊単価97％と北陸新幹線開業効果は下降気味である。客室稼働率は前年比で10％減少、個人客割合は前年を下回る。しかし、北陸新幹線開業前と比べれば総売上で121％を維持している。,,
,,▲,美容室（経営者）,来客数の動き,・前年の秋から、来客数の微減傾向が続く。,,
,,×,商店街（代表者）,来客数の動き,・正月商戦では、今までにないような高所得者向けの福袋は人気だったが、従来どおりの福袋は売れ残りが目立った。初売りの行列は、例年になく寂しかったように見える。,,
,,×,コンビニ（店舗管理）,来客数の動き,・既存店の来客数が、軒並み前年割れしている。大雪もなく、それで前年より悪いということはなかったのだが、苦しい状態である。,,
"企業
動向
関連

(北陸)",,◎,－,－,－,,
,,○,化学工業（総務担当）,受注量や販売量の動き,・受注量は増加傾向である。,,
,,○,一般機械器具製造業（総務担当）,取引先の様子,・北米、欧州市場共に安定して受注がある。国内市場も若干弱いが安定している。,,
,,○,一般機械器具製造業（経理担当）,受注量や販売量の動き,・海外向けを中心に３か月前と比べて受注が増えている。しかし、材料と人材不足が足を引っ張っており、今後の課題となっている。,,
,,□,食料品製造業（経営企画）,受注量や販売量の動き,・一般小売向けの販売量が低調に推移する一方で、業務用向けなど他のチャネルは比較的好調である。それによって帳尻が合っている状態となっている。,,
,,□,繊維工業（経営者）,取引先の様子,・衣料の購買力に勢いが欠けている。また、流通の段階においての在庫も増えつつある。,,
,,□,繊維工業（経営者）,受注量や販売量の動き,・衣料関係の受注では海外、国内共に苦戦しており、受注量が十分に確保できない。,,
,,□,精密機械器具製造業（役員）,取引先の様子,・国内の、特に高価格帯市場は依然として、全体に厳しい状況が続いている。百貨店関係の話を聞くと、男性に比べ女性の方が高額商品を買い求める傾向があるが、ここへきて出費を抑える動きがみられるようになったとのことである。,,
,,□,建設業（役員）,受注価格や販売価格の動き,・受注競争は地域によってばらつきがあるが、特に北陸地域では価格競争が徐々に激しくなっている。受注環境は厳しい状況にある。,,
,,□,輸送業（配車担当）,取引先の様子,・米国の新大統領就任による影響で円安方向にあるため、輸出関係は上向き傾向がみられる。しかし、原材料、燃料費等のコストアップにより利益が圧迫されている。,,
,,□,司法書士,取引先の様子,・新会社設立が多かったが、一方で法人解散も多かった。また、営業譲渡関係の依頼が多かった。,,
,,□,税理士（所長）,取引先の様子,・取引先の、特に製造業の受注状況は良くなっているようにみられる。小売業関係は消費者の家計が厳しいため、伸びない状況にある。経営者の話を聞くと、全体としてまだら模様の状態にある。,,
,,▲,建設業（経営者）,受注量や販売量の動き,・前年までは、12月工期の工事を抱えて多忙感があった。しかし、年が明けて手持ち工事量は少ない状態である。また、小雪のため除雪作業に出動することがほとんどなく、工事部門は人手が余っている。,,
,,▲,金融業（融資担当）,受注量や販売量の動き,・１月に入り、公共工事が少なくなった。取引先からの公共工事保証の申込も少ない。,,
,,▲,不動産業（経営者）,受注量や販売量の動き,・同業者の情報によると、現在は、購入者が全くいない状況であるという意見が多かった。,,
,,×,－,－,－,,
"雇用
関連

(北陸)",,◎,職業安定所（職員）,求人数の動き,・新規求人数は前年同月比で10％を超える増加となっている。新規求職者数は前年同月比で減少しており、雇用環境は改善している。しかし、全体として各産業で人手不足感が広がってきている。,,
,,○,新聞社［求人広告］（担当者）,雇用形態の様子,"・求人広告枠数、金額共に前年とほぼ変わらない。前年よりもパート枠が減って正社員の求人が増えた。正社員についてはいまだに充足に至っていない中、パートやアルバイトの募集では、時給1,000円を超えるものが目に見えて増えている。労働者の給与にお金が回りつつあるようにみられる。",,
,,○,職業安定所（職員）,求人数の動き,・一部の産業で求人数が減少したものの、全体的に求人数は増加している。,,
,,○,職業安定所（職員）,求人数の動き,"・新規求人数が3,523人と、前年同月比で12.6％増加している。",,
,,○,学校［大学］（就職担当）,求人数の動き,・平成30年度３月卒業者の求人票の出方が順調である。前年よりも早く、多く出てきている。また、学内実施の合同企業説明会への参加希望企業数が、前年と比べて多くなっている。,,
,,□,人材派遣会社（役員）,求職者数の動き,・人材需要は伸びつつあるが、依然として労働者の確保が厳しいためマッチングに苦労している。,,
,,□,人材派遣会社（社員）,採用者数の動き,・働き手は多少いるものの、なかなかマッチングする仕事が少ない。,,
,,□,民間職業紹介機関（経営者）,求人数の動き,・人材紹介の依頼はあるが、登録者は正社員の就業希望が多い。一方で、企業は正社員登用と言いながら、実態は契約社員がほとんどである。応募者年齢が高齢化していることが一因と考える。,,
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・３か月前と比べると、求人募集が１回の発行で20件ほど減少している。,,
,,▲,新聞社［求人広告］（役員）,求人数の動き,・１月の求人広告売上は、前年の６割に届かなかった。,,
,,×,－,－,－,,
,,,,,,,
　７．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）,,
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明,,
"家計
動向
関連

(近畿)",,◎,一般小売店［時計］（経営者）,販売量の動き,・長く付き合っている客が、相次いで新しい時計を購入した。中には必要に迫られてという理由もあったが、久しぶりに時計が動いた。ただし年配客が多く、最後の購入だからという話も出てきており、今月の売上は良かったものの、寂しさも感じられる。,,
,,◎,百貨店（企画担当）,お客様の様子,・前年11月以降、円安傾向に変化してから、インバウンド売上が減少から増加に転じている。今月のインバウンド売上は、一昨年の８月以来となる15億円を突破し、前年比では42％の増加となっている。中国の春節が前年よりも前倒しになった影響もあるが、12月に比べると、消耗品だけでなく一般物品の売上も回復しつつある。外国人売上の拡大により、業績も好転している。,,
,,◎,競輪場（職員）,単価の動き,"・３か月前の客単価は9,314円で、今月の客単価は10,711円であった。一見すると回復しているようであるが、この時期は例年高くなる傾向にあるので、回復しているとは言い難い。また、数値的にも前年よりも下がっている。",,
,,○,一般小売店［酒］（社員）,販売量の動き,・関西地区の小売売上が、京都を除いて前年比プラスで推移している。,,
,,○,百貨店（売場主任）,来客数の動き,・当店では、１月は福袋や、ギフトの解体セール、各種の催しが盛況であった。店頭の動きはそこまで良いわけではなく、ほぼ前年並みであったが、食料品については12～１月は堅調であった。今後はプロモーションが多くなるので、期待できる。,,
,,○,百貨店（売場主任）,お客様の様子,・今月は気温の低下もあり、防寒商材を中心に好調である。また、インバウンド需要の増加や、月前半のバーゲン商品の好調もあり、目標が達成できる見通しである。一部の高額品だけでなく、特に前半は、これまで買い控え傾向がみられた実需商品の動きも良く、中間層による消費意欲の向上が感じられる。,,
,,○,百貨店（売場主任）,販売量の動き,・直近の売上は、目標比、前年比共に５％増で推移。インバウンド売上や化粧品の好調に加え、気温の低下で重衣料の動きも戻ってきている。,,
,,○,百貨店（サービス担当）,お客様の様子,・前月と同様に、前年実績を確保できる様子で、特にバレンタインフェアが好調に推移している。また、特選洋品や食料品を中心に好調であり、来客数も増加しているが、客単価は低下傾向である。,,
,,○,百貨店（外商担当）,販売量の動き,・年明けから、海外の高級ブランド品や時計の売上が好調に推移している。１月中旬以降は気温の低い日が続いたため、婦人衣料の売上が前年比で持ち直してきている。,,
,,○,百貨店（役員）,販売量の動き,・３か月前に比べると、来客数が伸びている。また、消耗品や化粧品を中心にした雑貨の販売量は増えているが、単価は伸びていない。客の間では、良い物を安く購入する生活防衛意識が根強く、例えば福袋の売上は前年に比べると増えたものの、単価は下がっている。,,
,,○,百貨店（マネージャー）,単価の動き,・直近の動きでは、特選衣料や雑貨、宝飾品、時計などの高額品の売上が、前年比10％増で推移している。また、今年は春節が１月末からということもあり、訪日外国人売上も50％増で推移し、化粧品も20％増となっている。ただし、店全体では前年比で微増にとどまっている。,,
,,○,百貨店（販売推進担当）,販売量の動き,・化粧品、食料品で顕著に販売量が増加している。,,
,,○,コンビニ（経営者）,販売量の動き,・イートインコーナーの回転率が上がっており、ファストフード類を中心に、フードの売上が相変わらず好調である。,,
,,○,コンビニ（店員）,販売量の動き,・12月半ばから、大量購入する客が多くみられる。同じ商品をまとめ買いする外国人旅行客も、今月に入ってから増えている。,,
,,○,家電量販店（人事担当）,単価の動き,・高付加価値の商品が売れている一方、単機能商品も売れている。,,
,,○,乗用車販売店（営業企画）,単価の動き,・１台当たりの粗利益が増えている。,,
,,○,乗用車販売店（営業担当）,販売量の動き,・新年の初売りキャンペーンにより、販売量自体は３か月前よりも12％増加している。お買い得車や、成約の際のプレゼントによる効果だと考えられる。,,
,,○,住関連専門店（店長）,販売量の動き,・例年、年明けは受注が減る時期となるが、今年はほかの月と同じくらいの受注が維持できている。,,
,,○,一般レストラン（企画）,来客数の動き,・11月から来客数に変化がみられ、12月、１月と上向き傾向で推移している。12月の外食全体の動向をみても、それまでは低価格業態の一人勝ち状態であったが、価格の高い業態が健闘している。９月以降、関西地区が来客数の前年比では最も高い水準で推移している。,,
,,○,観光型ホテル（経営者）,販売量の動き,・１月も、前年の12月に続いて前年を若干上回る販売量となった。前年の４～11月は全ての月で前年割れとなったが、ここへきて少し流れが変わっている。,,
,,○,旅行代理店（役員）,来客数の動き,・国内旅行は学生旅行が過去にない勢いで伸び、海外旅行もクルーズ需要が増えている。欧州への渡航や、ビジネスクラスの利用も増えつつある。,,
,,○,タクシー運転手,販売量の動き,・街角で接客の仕事に従事している人の乗車が増加している。,,
,,○,通信会社（社員）,販売量の動き,・前年と比較して、インターネット経由のサービス申込が増加している。,,
,,○,その他レジャー施設［イベントホール］（職員）,お客様の様子,・来場者には、以前に比べると華やかさが目立つようになっている。,,
,,○,その他住宅［情報誌］（編集者）,お客様の様子,・新築分譲マンションの販売現場への集客状況は、年明けから回復傾向にある。前年からの株高の影響もあり、高額マンションの販売増や、富裕層による複数物件の購入検討といった動きが顕在化してきている。,,
,,□,商店街（代表者）,お客様の様子,・インバウンド客はやや増えているが、買い食いなどの少額消費が多く、一部の偏った店での消費が目立つ。一方、国内客は減少しており、客単価も厳しい。,,
,,□,一般小売店［衣服］（経営者）,お客様の様子,・各店舗への聞き取り調査では、商店街への客は各店共に減少傾向が続くなか、それぞれの工夫によって客単価をアップさせ、前年の売上を維持できたようである。,,
,,□,一般小売店［精肉］（管理担当）,お客様の様子,・年末の繁忙期を終えて、１月はかなり動きが悪くなっている。正月休みや、成人の日の３連休は、関西では十日えびすとも重なって少し盛り上がったようであるが、消費行動にはかなり濃淡があり、イベントの動きが集中的に活発化していると感じる。平均すると、動き自体はあまり変わらない。,,
,,□,一般小売店［衣服］（経営者）,販売量の動き,・セールになっても、販売量はそれほど伸びていない。セールをしていない時に比べれば良いという程度で、消費者の購買意欲が低い。,,
,,□,一般小売店［野菜］（店長）,お客様の様子,・年が明けても大した動きはなく、飲食関係も新年会などのイベントが少ないようで、かなり厳しい状態である。,,
,,□,百貨店（売場主任）,販売量の動き,・初売りの福袋、クリアランスセール、さらにはバレンタインデー向けのショコラ催事など、モチベーションに支えられた消費は好調である。ただし、高額品や身の回り品の動きは活発とはいえない。,,
,,□,百貨店（営業担当）,来客数の動き,・年始の商戦は前年よりも好調なスタートを切ったが、３連休中日の雨や、中旬以降の降雪を伴う寒波の影響で、来客数が前年に比べて減少している。,,
,,□,百貨店（営業担当）,お客様の様子,・冬物の高級ブランド婦人服や高級化粧品は、わずかながら好調で、家具の引き合いも増えてきている。一方、株高によって高額品がよく売れるといった動きは、まだ感じられない。,,
,,□,百貨店（服飾品担当）,お客様の様子,・１月のセール商戦は、ラグジュアリーブランドがセールの開始を早めたため、初日、２日目は当店で久々に入場制限がかかるほど好調な出足となった。また、ほかの店舗でも初日の顧客の買上は多く、前年の実績を大きく上回っている。月の初旬は気温が低下したこともあり、ブーツやネックウェアなどの動きが良く、重衣料もようやく売上がアップした。一方、中旬以降は大雪によって売上を落とす形になった。来店客の間では、節約志向とも受け取れる、再マークダウンを待つ動きや、元々セールでしか今シーズンは買わないといった会話がよく聞かれる。クリアランスに関する動きが、今の消費動向を表している。,,
,,□,百貨店（営業企画）,単価の動き,・年末年始はやや好調であったが、その後は大雪の影響もあり、やや苦戦している。全体的に単価が上がっていないため、上向きとは言い難い。,,
,,□,百貨店（売場マネージャー）,販売量の動き,・株高が続いており、高級ブランドの売上は前月に続き、前年比で10％以上のアップ。また、寒波の影響もあり、防寒雑貨も好調に推移である。一方、衣料品については、前月のプレセール拡大の影響で数量、単価共に悪化。店全体では前年比で微減となっている。,,
,,□,百貨店（商品担当）,販売量の動き,・婦人、紳士衣料は厳しい反面、洋品雑貨は好調で、化粧品も継続的に好調を維持している。また、食品は特にバレンタイン需要の菓子が好調である。一方、都心店はインバウンド需要の好調で潤っているが、郊外は厳しい店舗が多く、全体的に好調とは言い難い。,,
,,□,百貨店（販促担当）,来客数の動き,・天候条件の影響もあり、来客数は前年割れとなっている。それに伴い、食品などの日用品も前年割れである。また、衣料品も継続して苦戦しており、気温が下がっても重衣料の販売につながっていない。また、元々多く動く時期ではないものの、高額品も低調に推移している。,,
,,□,百貨店（マネージャー）,お客様の様子,・１月のセール商戦は、衣料品を中心にファッション関連が苦戦している。傾向として、客は独自の感覚や価値基準に基づいて選択しており、安いだけでは購入しない状況が続いている。その反面、食品関連は堅調であり、インバウンド需要にも上昇傾向が出てきている。,,
,,□,百貨店（マネージャー）,来客数の動き,・株高によって富裕層の消費が回復し、美術品や宝飾品などの高額品の動きも好調である。マイナスが続いていたインバウンド消費も、円安を背景に前年の1.5倍にまで回復した。ただし、冬物衣料は前年の暖冬の反動増を見込んでいたが、不調に終わっている。,,
,,□,スーパー（経営者）,単価の動き,・正月の三が日は、前年に比べて堅調に推移している。その後は大寒波の到来や降雪などもあり、客足は伸び悩んだ。ただし、相場高が続く米や野菜、果物などの販促を行い、売上は何とか前年並みの水準が確保できている。,,
,,□,スーパー（店長）,販売量の動き,・年末に厳しくなった後、年明けは少し良くなったが、またすぐに厳しい状況となっている。特に、食品以外の動きは相変わらず悪い。,,
,,□,スーパー（店長）,来客数の動き,・前年と比較して雪が多く、週末に降ったため、売上に大きな影響が出た。消費者の財布のひもは相変わらず固く、チラシを入れた日などの特売日に集中する傾向が顕著である。,,
,,□,スーパー（店員）,来客数の動き,・春野菜が徐々に出てきて、売行きも良いと感じる。,,
,,□,スーパー（企画担当）,来客数の動き,・業況は安定している。,,
,,□,スーパー（経理担当）,販売量の動き,・年末年始は特に落ち込みなどもなく、例年並みの動きであった。現状も極端な良し悪しはないが、改善しているわけでもない。,,
,,□,スーパー（社員）,来客数の動き,・１年を通じて売上が最大となる年末年始の合計でみると、８割超の店舗の来客数が前年を上回った。普段はそれほど目立たないが、ハレの日の消費意欲は依然として高いことを実感している。,,
,,□,コンビニ（経営者）,来客数の動き,・季節的に一般客は平常月よりも５％ほど減少しているが、駐車場の跡地で新たな建設工事が始まり、工事関係者の来店が増えたため、減少の穴埋めになっている。,,
,,□,コンビニ（広告担当）,来客数の動き,・米国の新大統領選就任による影響で株価は上下に変動しているが、日常の買物に関しては、低めで安定して推移している。ただし、天候要因で値上げなどが進んでいる、生鮮品には好不調の動きがみられる。,,
,,□,家電量販店（経営者）,お客様の様子,・家電製品の買換えサイクルが伸びており、故障しない限り買換えない客が多い。本当に必要な物だけを購入する傾向が強い。,,
,,□,家電量販店（店員）,販売量の動き,・急な寒波の影響で、暖房関連の小物の売上は好調であったが、エアコンの需要が前年よりも少し厳しく、家電全体では好調とはいえない。,,
,,□,家電量販店（企画担当）,単価の動き,・光熱費、特に電気代の高騰に伴い、白物家電を中心に、省エネ性の高い冷蔵庫やエアコンの販売単価が上がってきている。,,
,,□,その他専門店［宝石］（経営者）,お客様の様子,・米国の新大統領就任で、日本がマイナス、プラスのどちらの影響を受けるかによって変動する。,,
,,□,その他専門店［医薬品］（経営者）,販売量の動き,・季節的に風邪やインフルエンザが流行していて、感冒薬やマスク、カイロなどが売れている。また、空気が乾燥しているため、保湿剤や芳香剤の動きが堅調である。,,
,,□,その他専門店［宝飾品］（販売担当）,競争相手の様子,・毎年開催の大きな展示会においても、競合先とは提案内容や販売の勢いに差がある。,,
,,□,その他専門店［スポーツ用品］（経理担当）,販売量の動き,・景気の上昇を実感できる要素がない。,,
,,□,その他小売［インターネット通販］（企画担当）,お客様の様子,・厳しい商況が続いているが、ファッション商品については前年を上回る動きも出てきている。,,
,,□,その他小売［インターネット通販］（オペレーター）,販売量の動き,・受注量に大きな変化がなく、必要最低限での注文が多い。,,
,,□,高級レストラン（企画）,来客数の動き,・企業による宴会需要が１～２月は前年比で減少し、レストランも流動客の取り込みに苦戦している。一方、インバウンドによる宿泊は引き続き堅調に推移している。,,
,,□,一般レストラン（経営者）,来客数の動き,・年末年始の繁忙期は、単価が安い物よりも、高額な物がよく売れた。ただし、利用者が増えてきたのは十日えびすを過ぎてからなので、平均すると３か月前とあまり景気は変わらない。,,
,,□,一般レストラン（経理担当）,単価の動き,・年末になり、来客数は徐々に上向いているが、平日の客単価が依然として低い。また、全体として先行き不透明感が強い。,,
,,□,その他飲食［コーヒーショップ］（店長）,来客数の動き,・１日当たりの来客数は前年からほぼ横ばいである。朝方の来客数は増加傾向にある反面、夕方以降は減少傾向となっている。企業が残業に対する取組を強化した影響かもしれない。,,
,,□,その他飲食［自動販売機（飲料）］（管理担当）,販売量の動き,・大きな変動はない。入替わりもなく、既存の顧客の変化も感じられない。,,
,,□,観光型旅館（団体役員）,単価の動き,・耐震工事によって、受け入れ可能な客数が減少しているなかで、宿泊単価や宿泊に関する売上はほぼ前年並みを維持できているが、地域への波及効果が薄くなっている。,,
,,□,観光型旅館（管理担当）,お客様の様子,・大型コテージの利用に関しては、連泊する客が少ない。,,
,,□,都市型ホテル（支配人）,販売量の動き,・米国の新大統領の就任式も終わり、景気の上昇を期待していたが、もう少し時間がかかりそうである。インバウンド効果も現状は落ち着いている。,,
,,□,都市型ホテル（スタッフ）,来客数の動き,・今月中旬から客室の改装を順次進めているので、単純な比較はできないが、前年並みに推移している。単価は高止まりしたままである。改装は計画よりも前倒しで実施しており、ここ最近の利益によって設備投資ができている。一方、宴会も前年並みで、レストランはやや好調である。,,
,,□,都市型ホテル（客室担当）,単価の動き,・春節の影響もあるのか、訪日旅行者の予約が直近でも入ってくる。個人客の予約だけをみると、前年比で24％増である。,,
,,□,都市型ホテル（総務担当）,来客数の動き,・１月の客室稼働率は、ほぼ前年並みであるが、外国人宿泊客を中心に宿泊人員が減少している。２月の予約は、今年の中国の春節休暇がほとんど１月となったこともあり、宿泊予約が前年に比べて大きく落ち込んでいる。３月の予約も前年を下回っている状況である。,,
,,□,都市型ホテル（管理担当）,来客数の動き,・前年に比べると良くなっているが、今までのような勢いはなくなってきている。外国人宿泊客のおかげで、客室、レストランは伸びている一方、国内客は勢いがないように感じられる。,,
,,□,旅行代理店（営業担当）,販売量の動き,・世界情勢など不透明な要素が多く、個人消費も様子見の部分があるように感じる。,,
,,□,タクシー運転手,来客数の動き,・相変わらずタクシーは必要最小限の利用となり、正月の挨拶回りも切り詰めている雰囲気がある。ただし、寒さが続いているため、タクシーの利用率は高い。,,
